Notes-Cullen,Notes-Tuli,Secondary-cit. to add later?,Final status,Comments,Primary or Secondary interaction,Citation Number,Citation Short Description,Region,Location Description,Country,Habitat Type,Lat.,Long.,Elev. (or Range Min),Elev. Range Max,Interaction Type,Interaction Tags,Subject Order,Bat Family,Bat Genus,Bat Species,Object Kingdom,Object Phylum,Object Class,Object Order,Object Family,Object Genus,Object Species
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Molossidae,Molossus,Molossus molossus,Animalia,,,Blattodea,Blattidae,,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Molossidae,Molossus,Molossus ater,Animalia,,,Orthoptera,,,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Molossidae,Molossus,Molossus ater,Animalia,,,Blattodea,Blattidae,,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Molossidae,Molossus,Molossus ater,Animalia,,,Lepidoptera,,,
"C to send copy to T; C done with interactions. Changed Location to Brazil-Forest following new rules, but this can be changed too",Done. Changed to Manaus region,,Done,,Primary  ,244,"Reis, N. R. & A. L. Peracchi. 1987",,Manaus-Forest,Brazil,Forest,,,,,Consumption,Arthropod,Chiroptera,Molossidae,Molossus,Molossus ater,Animalia,,,Coleoptera,,,
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done. Keep it Manaus region and change loc desc. in Reis & Peracchi 1987,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Piperaceae,Piper,Piper tuberculatum
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Solanaceae,Solanum,Solanum paniculatum
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Piperaceae,Piper,Piper aduncum
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Hypericaceae,Vismia,Vismia guianensis
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,Plantae,,,,Hypericaceae,Vismia,Vismia duckei
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,Plantae,,,,Hypericaceae,Vismia,Vismia guianensis
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,Plantae,,,,Solanaceae,Solanum,Solanum rugosum
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,Plantae,,,,Piperaceae,Piper,Piper aduncum
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,Plant cited as Syzygium jambolana.,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,Plantae,,,,Myrtaceae,Syzygium,Syzygium cumini
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Piperaceae,Piper,Piper aduncum
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Solanaceae,Solanum,Solanum rugosum
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Metteniusaceae,Poraqueiba,Poraqueiba sericea
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Solanaceae,Solanum,Solanum grandiflorum
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Hypericaceae,Vismia,Vismia duckei
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Piperaceae,Piper,Piper hostmannianum
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Uroderma,Uroderma bilobatum,Plantae,,,,Solanaceae,Solanum,Solanum grandiflorum
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Uroderma,Uroderma bilobatum,Plantae,,,,Moraceae,Ficus,
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Uroderma,Uroderma bilobatum,Plantae,,,,Urticaceae,Cecropia,Cecropia palmata
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,Bat cited as Vampyrops helleri,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus helleri,Plantae,,,,Urticaceae,Cecropia,Cecropia concolor
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Chiroderma,Chiroderma trinitatum,Plantae,,,,Moraceae,Ficus,
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,Bat Cited as Ectophylla macconelli,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Mesophylla,Mesophylla macconnelli,Plantae,,,,Moraceae,Ficus,Ficus cruciaefolia
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus cinereus,Plantae,,,,Hypericaceae,Vismia,Vismia cayennensis
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus concolor,Plantae,,,,Hypericaceae,Vismia,Vismia guianensis
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Urticaceae,Cecropia,Cecropia concolor
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Hypericaceae,Vismia,Vismia guianensis
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Moraceae,Ficus,Ficus maxima
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Moraceae,Ficus,Ficus citrifolia
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Urticaceae,Cecropia,Cecropia palmata
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Piperaceae,Piper,Piper aduncum
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Humiriaceae,Saccoglottis,Saccoglottis guianensis
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis,Plantae,,,,Metteniusaceae,Poraqueiba,Poraqueiba sericea
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plantae,,,,Myrtaceae,Psidium,Psidium guianensis
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Plantae,,,,Urticaceae,Cecropia,Cecropia palmata
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Ametrida,Ametrida centurio,Plantae,,,,Piperaceae,Piper,Piper aduncum
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris megalotis,Plantae,,,,Moraceae,Ficus,
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Solanaceae,Solanum,Solanum salviifolium
T: looks like same location at Reis & Peracchi. You choose if it should be Manaus-Forest or Brazil-Forest. C done with interactions,Done,,Done,,Primary  ,243,"Reis, N. R. & J.-L. Guillaumet. 1983",,Manaus-Forest,Brazil,Forest,,,,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Uroderma,Uroderma magnirostrum,Plantae,,,,Urticaceae,Cecropia,Cecropia palmata
Done 4/17,Done,,Done,,Primary  ,246,"Romo, M., H. Tuomisto & B. A. Loiselle. 2004",,Cocha Cashu Biological Station,Peru,Forest,-11.9,-71.3,400,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Artibeus,,Plantae,,,,Fabaceae,Dipteryx,
Done 4/17,Done,,Done,,Primary  ,246,"Romo, M., H. Tuomisto & B. A. Loiselle. 2004",,Cocha Cashu Biological Station,Peru,Forest,-11.9,-71.3,400,,Seed Dispersal,Seed,Chiroptera,,,,Plantae,,,,Fabaceae,Dipteryx,Dipteryx micrantha
Done 4/17,Done. Coord were given.,,Done,,Primary  ,247,"Ruiz, A. et al. 1997",,"Las Delicias, La Tatacoa Valley",Colombia,Forest,3.2833333,-74.96666667,580,,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga longirostris,Plantae,,,,Cactaceae,,
Done 4/17,Done. Coord were given.,,Done,,Primary  ,247,"Ruiz, A. et al. 1997",,"Las Delicias, La Tatacoa Valley",Colombia,Forest,3.2833333,-74.96666667,580,,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga longirostris,Plantae,,,,Malvaceae,Helicteres,Helicteres baruensis
Done 4/17,Done. Coord were given.,,Done,,Primary  ,247,"Ruiz, A. et al. 1997",,"Las Delicias, La Tatacoa Valley",Colombia,Forest,3.2833333,-74.96666667,580,,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga longirostris,Plantae,,,,Cactaceae,Stenocereus,Stenocereus griseus
Done 4/17,Done. Coord were given.,,Done,,Primary  ,247,"Ruiz, A. et al. 1997",,"Las Delicias, La Tatacoa Valley",Colombia,Forest,3.2833333,-74.96666667,580,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga longirostris,Plantae,,,,Cactaceae,Stenocereus,Stenocereus griseus
Done 4/17,Done. Coord were given.,,Done,,Primary  ,247,"Ruiz, A. et al. 1997",,"Las Delicias, La Tatacoa Valley",Colombia,Forest,3.2833333,-74.96666667,580,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga longirostris,Plantae,,,,Cactaceae,Pilosocereus,
Done 4/17,Done. Coord were given.,,Done,,Primary  ,247,"Ruiz, A. et al. 1997",,"Las Delicias, La Tatacoa Valley",Colombia,Forest,3.2833333,-74.96666667,580,,Seed Dispersal,Seed,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga longirostris,Plantae,,,,Muntingiaceae,Muntingia,Muntingia calabura
Done 4/17,Done. Coord were given.,,Done,,Primary  ,248,"Ruiz, A. et al. 2000",,"Las Delicias, La Tatacoa Valley",Colombia,Forest,3.2833333,-74.96666667,580,,Visitation,Flower,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga longirostris,Plantae,,,,Cactaceae,Stenocereus,Stenocereus griseus
Done 4/17,Done. Coord were given.,,Done,,Primary  ,248,"Ruiz, A. et al. 2000",,"Las Delicias, La Tatacoa Valley",Colombia,Forest,3.2833333,-74.96666667,580,,Visitation,Flower,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plantae,,,,Cactaceae,Stenocereus,Stenocereus griseus
Done 4/17,Done. Coord were given.,,Done,,Primary  ,248,"Ruiz, A. et al. 2000",,"Las Delicias, La Tatacoa Valley",Colombia,Forest,3.2833333,-74.96666667,580,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Cactaceae,Stenocereus,Stenocereus griseus
