CitationId,CitationShortDescription,Region,LocationDescription,Country,HabitatType,Lat,Long,Elev,ElevRangeMax,InteractionType,InteractionTags,BatOrder,BatFamily,BatGenus,BatSpecies,Plant/Arthropod,ObjectClass,ObjectOrder,ObjectFamily,ObjectGenus,ObjectSpecies
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Consumption,"Secondary, Fruit",Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,Plant,,,Musaceae,Musa,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Consumption,"Secondary, Fruit",Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,Plant,,,Rutaceae,Citrus,
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia castanea,Plant,,,Piperaceae,Piper,Piper auritum
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia castanea,Plant,,,Piperaceae,Piper,
350,"Gardner, A. L. 1977",,,,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Sapotaceae,Manilkara,Manilkara zapota
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Sapotaceae,Chrysophyllum,Chrysophyllum cainito
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Sapotaceae,Manilkara,Manilkara zapota
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Sapotaceae,Calocarpum,Calocarpum mammosum
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Caricaceae,Carica,Carica papaya
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Urticaceae,Cecropia,Cecropia peltata
350,"Gardner, A. L. 1977",,,,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Malvaceae,Ceiba,Ceiba pentandra
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Moraceae,Chlorophora,Chlorophora tinctoria
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Polygonaceae,Coccoloba,Coccoloba uvifera
350,"Gardner, A. L. 1977",,,,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Bignoniaceae,Crescentia,Crescentia cujete
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Fabaceae,Dipteryx,Dipteryx odorata
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Myrtaceae,Eugenia,Eugenia jambos
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Myrtaceae,Eugenia,Eugenia malaccensis
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Moraceae,Ficus,Ficus benjamina
350,"Gardner, A. L. 1977",,,,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Fabaceae,Hymenaea,Hymenaea courbaril
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Anacardiaceae,Mangifera,Mangifera indica
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Sapotaceae,Manilkara,Manilkara bidentata
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Sapindaceae,Melicoccus,Melicoccus bijugatus
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Muntingiaceae,Muntingia,Muntingia calabura
350,"Gardner, A. L. 1977",,,,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Malvaceae,Ochroma,Ochroma lagopus
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Myrtaceae,Pimenta,Pimenta racemosa
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Piperaceae,Piper,Piper tuberculatum
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Sapotaceae,Pouteria,Pouteria multiflora
350,"Gardner, A. L. 1977",,,,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Malvaceae,Pseudobombax,Pseudobombax septenatum
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Myrtaceae,Psidium,Psidium guajava
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Sapindaceae,Sapindus,Sapindus saponaria
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Anacardiaceae,Spondias,Spondias mombin
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Combretaceae,Terminalia,Terminalia catappa
350,"Gardner, A. L. 1977",,,,,,,,,Consumption,"Secondary, Fruit",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Musaceae,Musa,
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Urticaceae,Cecropia,
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Olacaceae,Heisteria,
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Chrysobalanaceae,Licania,
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Solanaceae,Acnistus,
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Solanaceae,Solanum,
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Anacardiaceae,Mangifera,
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Rubiaceae,Coffea,
350,"Gardner, A. L. 1977",,,,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Moraceae,Ficus,
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Piperaceae,Piper,
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Plant,,,Solanaceae,,
350,"Gardner, A. L. 1977",,,El Salvador,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Centurio,Centurio senex,Plant,,,Moraceae,Ficus,
350,"Gardner, A. L. 1977",,,Peru,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla thomasi,Plant,,,Musaceae,Musa,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Sapotaceae,Manilkara,Manilkara zapota
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Rutaceae,Casimiroa,Casimiroa edulis
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Malvaceae,Ceiba,Ceiba pentandra
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Ebenaceae,Diospyros,Diospyros ebenaster
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Fabaceae,Hymenaea,Hymenaea courbaril
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Sapotaceae,Manilkara,Manilkara zapota
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Muntingiaceae,Muntingia,Muntingia calabura
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Malvaceae,Ochroma,Ochroma lagopus
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Piperaceae,Piper,Piper tuberculatum
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Malvaceae,Pseudobombax,Pseudobombax septenatum
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Bignoniaceae,Crescentia,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Consumption,"Secondary, Fruit",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Musaceae,Musa,
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Moraceae,Ficus,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Cactaceae,Lemaireocereus,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Urticaceae,Cecropia,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Anacardiaceae,Mangifera,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Piperaceae,Piper,
350,"Gardner, A. L. 1977",,,Costa Rica,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Solanaceae,Solanum,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Carollia,,Plant,,,Myrtaceae,Psidium,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Fabaceae,Acacia,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Asparagaceae,Agave,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Malvaceae,Bombax,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Burseraceae,Bursera,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Malvaceae,Ceiba,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Boraginaceae,Cordia,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Myrtaceae,Eucalyptus,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Moraceae,Ficus,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Convolvulaceae,Ipomoea,Ipomoea arborea
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Convolvulaceae,Ipomoea,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Verbenaceae,Lantana,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Cactaceae,Lemaireocereus,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Consumption,"Secondary, Fruit",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Cactaceae,Lemaireocereus,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Cactaceae,Myrtillocactus,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Consumption,"Secondary, Fruit",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Cactaceae,Myrtillocactus,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Pinaceae,Pinus,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Bromeliaceae,Platyopuntia,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Acanthaceae,,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Asteraceae,,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Visitation,"Secondary, Flower",Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris mexicana,Plant,,,Poaceae,,
350,"Gardner, A. L. 1977",,,Brazil,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Chrotopterus,Chrotopterus auritus,Plant,,,Solanaceae,,
350,"Gardner, A. L. 1977",,,Mexico,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Enchisthenes,Enchisthenes hartii,Plant,,,Moraceae,Ficus,
350,"Gardner, A. L. 1977",,,Cuba,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Erophylla,Erophylla sezekorni,Plant,,,Bromeliaceae,Hohenbergia,
350,"Gardner, A. L. 1977",,,Jamaica,,,,,,Seed Dispersal,"Secondary, Seed",Chiroptera,Phyllostomidae,Erophylla,Erophylla sezekorni,Plant,,,Boraginaceae,Cordia,Cordia collococca
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Marcgraviaceae,Marcgravia,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Cactaceae,Lemaireocereus,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Solanaceae,Solanum,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Bignoniaceae,Parmentiera,Parmentiera alata
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Bignoniaceae,Crescentia,Crescentia cujete
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Bignoniaceae,Kigelia,Kigelia aethiopica
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Malvaceae,Durio,Durio zibethinus
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Fabaceae,Mucuna,Mucuna andreana
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Fabaceae,Bauhinia,Bauhinia pauletia
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Fabaceae,Bauhinia,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Bignoniaceae,Crescentia,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Malvaceae,Ochroma,Ochroma lagopus
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Malvaceae,Pseudobombax,Pseudobombax septenatum
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Malvaceae,Ceiba,Ceiba pentandra
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Fabaceae,Hymenaea,Hymenaea courbaril
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Sapotaceae,Manilkara,Manilkara zapota
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Cactaceae,,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Musaceae,,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Bignoniaceae,,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Bombacaceae,,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Convolvulaceae,Ipomoea,Ipomoea arborea
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Vochysiaceae,Vochysia,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Caesalpiniaceae,Alexa,Alexa grandiflora
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Nyctaginaceae,Bougainvillea,Bougainvillea spectabilis
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Capparaceae,Crateva,Crateva benthamii
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Fabaceae,Elizabetha,Elizabetha paraensis
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Mimosaceae,Inga,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Fabaceae,Hymenaea,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Bromeliaceae,Pitcairnia,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Mimosaceae,Acacia,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Agavaceae,Agave,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Mimosaceae,Albizzia,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Betulaceae,Alnus,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Ericaceae,Arbutus,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Aristolochiaceae,Aristolochia,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Malvaceae,Bombax,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Fabaceae,Caesalpinia,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Mimosaceae,Calliandra,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Malvaceae,Ceiba,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Verbenaceae,Citharexylum,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Asteraceae,,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Caesalpiniaceae,Conzattia,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Boraginaceae,Cordia,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Euphorbiaceae,Croton,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Myrtaceae,Eucalyptus,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Poaceae,,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Convolvulaceae,Ipomoea,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Verbenaceae,Lantana,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Leguminosae,,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Malvaceae,,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Onagraceae,,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Pinaceae,Pinus,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Bromeliaceae,Platyopuntia,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Proteaceae,Roupala,
350,"Gardner, A. L. 1977",,,,,,,,,Pollination,"Secondary, ",Chiroptera,Phyllostomidae,Glossophaga,Glossophaga soricina,Plant,,,Salicaceae,Salix,
